SHEDID,time,RT,LEASE
322,2015/10/25,78,70
322,2015/10/26,94,77
322,2015/10/27,87,89
322,2015/10/28,92,85
322,2015/10/29,90,84
322,2015/10/30,98,96
322,2015/10/31,93,89
323,2015/9/1,42,42
323,2015/9/2,40,41
323,2015/9/3,40,44
323,2015/9/4,38,40
323,2015/9/5,31,30
323,2015/9/6,31,35
323,2015/9/7,40,44
323,2015/9/8,46,46
323,2015/9/9,44,46
323,2015/9/10,45,49
323,2015/9/11,48,50
323,2015/9/12,40,38
323,2015/9/13,35,38
323,2015/9/14,44,49
323,2015/9/15,48,48
323,2015/9/16,46,48
323,2015/9/17,47,51
323,2015/9/18,50,52
323,2015/9/19,42,39
323,2015/9/20,36,40
323,2015/9/21,46,51
323,2015/9/22,48,48
323,2015/9/23,46,48
323,2015/9/24,47,51
323,2015/9/25,50,52
323,2015/9/26,42,39
323,2015/9/27,23,25
323,2015/9/28,46,51
323,2015/9/29,50,50
323,2015/9/30,42,44
323,2015/10/1,30,33
323,2015/10/2,32,34
323,2015/10/3,29,28
323,2015/10/4,24,26
323,2015/10/5,30,33
323,2015/10/6,31,31
323,2015/10/7,30,31
323,2015/10/8,49,53
323,2015/10/9,52,55
323,2015/10/10,44,41
323,2015/10/11,38,42
323,2015/10/12,48,53
323,2015/10/13,52,51
323,2015/10/14,49,51
323,2015/10/15,50,54
323,2015/10/16,53,56
323,2015/10/17,45,42
323,2015/10/18,39,43
323,2015/10/19,49,54
323,2015/10/20,50,50
323,2015/10/21,48,50
323,2015/10/22,49,53
323,2015/10/23,52,55
323,2015/10/24,44,41
323,2015/10/25,38,42
323,2015/10/26,48,53
323,2015/10/27,49,49
323,2015/10/28,47,49
323,2015/10/29,48,52
323,2015/10/30,51,53
323,2015/10/31,43,40
324,2015/9/1,39,48
324,2015/9/2,36,40
324,2015/9/3,27,44
324,2015/9/4,31,39
324,2015/9/5,24,27
324,2015/9/6,31,26
324,2015/9/7,22,32
324,2015/9/8,44,53
324,2015/9/9,40,44
324,2015/9/10,31,48
324,2015/9/11,40,48
324,2015/9/12,31,35
324,2015/9/13,36,30
324,2015/9/14,26,36
324,2015/9/15,46,55
324,2015/9/16,42,46
324,2015/9/17,32,50
324,2015/9/18,42,51
324,2015/9/19,33,37
324,2015/9/20,38,31
324,2015/9/21,28,38
324,2015/9/22,46,55
324,2015/9/23,42,46
324,2015/9/24,32,50
324,2015/9/25,42,51
324,2015/9/26,33,37
324,2015/9/27,24,20
324,2015/9/28,28,38
324,2015/9/29,48,57
324,2015/9/30,38,42
324,2015/10/1,21,32
324,2015/10/2,27,33
324,2015/10/3,23,26
324,2015/10/4,25,21
324,2015/10/5,18,25
324,2015/10/6,30,36
324,2015/10/7,27,30
324,2015/10/8,34,52
324,2015/10/9,44,53
324,2015/10/10,35,39
324,2015/10/11,40,33
324,2015/10/12,30,40
324,2015/10/13,49,59
324,2015/10/14,44,49
324,2015/10/15,35,53
324,2015/10/16,45,54
324,2015/10/17,36,40
324,2015/10/18,41,34
324,2015/10/19,31,41
324,2015/10/20,48,57
324,2015/10/21,43,48
324,2015/10/22,34,52
324,2015/10/23,44,53
324,2015/10/24,35,39
324,2015/10/25,40,33
324,2015/10/26,30,40
324,2015/10/27,47,56
324,2015/10/28,43,47
324,2015/10/29,33,51
324,2015/10/30,43,52
324,2015/10/31,34,38
325,2015/9/1,4,3
325,2015/9/2,4,3
325,2015/9/5,3,4
325,2015/9/6,7,4
325,2015/9/7,7,4
325,2015/9/8,8,7
325,2015/9/9,8,6
325,2015/9/10,5,6
325,2015/9/11,19,14
325,2015/9/12,7,8
325,2015/9/13,11,8
325,2015/9/14,11,8
325,2015/9/15,10,9
325,2015/9/16,10,7
325,2015/9/17,6,8
325,2015/9/18,22,17
325,2015/9/19,9,10
325,2015/9/20,13,10
325,2015/9/21,13,10
325,2015/9/22,10,9
325,2015/9/23,10,7
325,2015/9/24,6,8
325,2015/9/25,22,17
325,2015/9/26,9,10
325,2015/9/27,8,6
325,2015/9/28,13,10
325,2015/9/29,12,11
325,2015/9/30,11,8
325,2015/10/1,5,6
325,2015/10/2,15,12
325,2015/10/3,7,8
325,2015/10/4,10,7
325,2015/10/5,9,7
325,2015/10/6,8,7
325,2015/10/7,8,5
325,2015/10/8,8,10
325,2015/10/9,24,20
325,2015/10/10,10,11
325,2015/10/11,15,11
325,2015/10/12,15,11
325,2015/10/13,13,12
325,2015/10/14,13,10
325,2015/10/15,9,11
325,2015/10/16,26,21
325,2015/10/17,11,12
325,2015/10/18,16,12
325,2015/10/19,16,12
325,2015/10/20,12,11
325,2015/10/21,12,9
325,2015/10/22,8,10
325,2015/10/23,24,20
325,2015/10/24,10,11
325,2015/10/25,15,11
325,2015/10/26,15,11
325,2015/10/27,11,10
325,2015/10/28,11,8
325,2015/10/29,7,9
325,2015/10/30,23,18
325,2015/10/31,9,10
326,2015/9/1,15,17
326,2015/9/2,7,4
326,2015/9/3,4,6
326,2015/9/4,9,15
326,2015/9/5,2,6
326,2015/9/6,7,12
326,2015/9/7,2,3
326,2015/9/8,21,23
326,2015/9/9,11,7
326,2015/9/10,8,10
326,2015/9/11,16,22
326,2015/9/12,6,11
326,2015/9/13,12,16
326,2015/9/14,4,7
326,2015/9/15,24,26
326,2015/9/16,12,8
326,2015/9/17,9,12
326,2015/9/18,18,24
326,2015/9/19,7,13
326,2015/9/20,14,17
326,2015/9/21,5,9
326,2015/9/22,24,26
326,2015/9/23,12,8
326,2015/9/24,9,12
326,2015/9/25,18,24
326,2015/9/26,7,13
326,2015/9/27,9,11
326,2015/9/28,5,9
326,2015/9/29,27,30
326,2015/9/30,12,9
326,2015/10/1,7,9
326,2015/10/2,13,16
326,2015/10/3,6,10
326,2015/10/4,10,12
326,2015/10/5,4,6
326,2015/10/6,17,18
326,2015/10/7,9,6
326,2015/10/8,11,14
326,2015/10/9,20,26
326,2015/10/10,9,15
326,2015/10/11,16,19
326,2015/10/12,6,10
326,2015/10/13,28,31
326,2015/10/14,15,11
326,2015/10/15,12,15
326,2015/10/16,21,27
326,2015/10/17,10,16
326,2015/10/18,17,20
326,2015/10/19,7,11
326,2015/10/20,27,30
326,2015/10/21,14,10
326,2015/10/22,11,14
326,2015/10/23,20,26
326,2015/10/24,9,15
326,2015/10/25,16,19
326,2015/10/26,6,10
326,2015/10/27,26,28
326,2015/10/28,13,9
326,2015/10/29,10,13
326,2015/10/30,19,25
326,2015/10/31,8,14
327,2015/9/1,3,3
327,2015/9/2,5,6
327,2015/9/6,9,7
327,2015/9/7,2,3
327,2015/9/8,7,7
327,2015/9/11,9,10
327,2015/9/12,12,3
327,2015/9/17,8,8
327,2015/9/19,14,4
327,2015/9/21,6,8
327,2015/9/22,10,9
327,2015/9/24,8,8
327,2015/9/25,11,13
327,2015/9/27,9,9
327,2015/9/28,6,8
327,2015/9/29,12,11
327,2015/9/30,12,13
327,2015/10/1,6,6
327,2015/10/2,8,10
327,2015/10/4,11,10
327,2015/10/5,4,6
327,2015/10/6,7,7
327,2015/10/9,13,16
327,2015/10/10,17,5
327,2015/10/12,7,10
327,2015/10/13,13,12
327,2015/10/14,15,16
327,2015/10/15,11,11
327,2015/10/16,14,17
327,2015/10/17,18,6
327,2015/10/18,18,17
327,2015/10/19,8,11
327,2015/10/20,12,11
327,2015/10/21,14,15
327,2015/10/22,10,10
327,2015/10/23,13,16
327,2015/10/24,17,5
327,2015/10/25,17,16
327,2015/10/26,7,10
327,2015/10/27,11,10
327,2015/10/28,13,14
327,2015/10/29,9,9
327,2015/10/30,12,14
327,2015/10/31,16,5
328,2015/9/1,10,15
328,2015/9/2,13,16
328,2015/9/3,14,13
328,2015/9/4,12,11
328,2015/9/5,10,10
328,2015/9/6,9,11
328,2015/9/7,13,13
328,2015/9/8,14,19
328,2015/9/9,17,21
328,2015/9/10,18,16
328,2015/9/11,18,17
328,2015/9/12,15,15
328,2015/9/13,12,14
328,2015/9/14,17,16
328,2015/9/15,16,21
328,2015/9/16,19,23
328,2015/9/17,21,18
328,2015/9/18,20,19
328,2015/9/19,17,17
328,2015/9/20,14,16
328,2015/9/21,19,18
328,2015/9/22,16,21
328,2015/9/23,19,23
328,2015/9/24,21,18
328,2015/9/25,20,19
328,2015/9/26,17,17
328,2015/9/27,9,10
328,2015/9/28,19,18
328,2015/9/29,17,24
328,2015/9/30,19,22
328,2015/10/1,14,13
328,2015/10/2,14,13
328,2015/10/3,13,12
328,2015/10/4,10,11
328,2015/10/5,13,13
328,2015/10/6,11,15
328,2015/10/8,23,20
328,2015/10/9,22,21
328,2015/10/10,19,18
328,2015/10/11,15,18
328,2015/10/12,21,20
328,2015/10/13,18,25
328,2015/10/14,23,27
328,2015/10/15,24,21
328,2015/10/16,24,22
328,2015/10/17,20,19
328,2015/10/18,16,19
328,2015/10/19,22,21
328,2015/10/20,17,24
328,2015/10/21,22,25
328,2015/10/22,23,20
328,2015/10/23,22,21
328,2015/10/24,19,18
328,2015/10/25,15,18
328,2015/10/26,21,20
328,2015/10/27,17,22
328,2015/10/28,21,24
328,2015/10/29,22,19
328,2015/10/30,21,20
328,2015/10/31,18,18
329,2015/9/1,6,4
329,2015/9/2,4,3
329,2015/9/3,3,4
329,2015/9/4,4,4
329,2015/9/6,2,4
329,2015/9/7,5,7
329,2015/9/8,11,8
329,2015/9/9,9,7
329,2015/9/10,6,7
329,2015/9/11,8,10
329,2015/9/12,7,5
329,2015/9/13,5,7
329,2015/9/14,9,15
329,2015/9/15,14,10
329,2015/9/16,11,9
329,2015/9/17,8,9
329,2015/9/18,11,12
329,2015/9/19,9,6
329,2015/9/20,6,9
329,2015/9/21,12,18
329,2015/9/22,14,10
329,2015/9/23,11,9
329,2015/9/25,11,12
329,2015/9/26,9,6
329,2015/9/28,12,18
329,2015/9/29,17,12
329,2015/9/30,12,9
329,2015/10/6,11,7
329,2015/10/8,9,11
329,2015/10/9,13,15
329,2015/10/10,11,8
329,2015/10/11,7,11
329,2015/10/12,14,22
329,2015/10/13,18,13
329,2015/10/14,15,11
329,2015/10/15,10,11
329,2015/10/16,14,16
329,2015/10/17,11,8
329,2015/10/18,7,12
329,2015/10/19,15,24
329,2015/10/20,17,12
329,2015/10/21,13,10
329,2015/10/22,9,11
329,2015/10/23,13,15
329,2015/10/26,14,22
329,2015/10/27,16,11
329,2015/10/28,12,10
329,2015/10/29,8,10
329,2015/10/30,12,13
329,2015/10/31,10,7
330,2015/9/25,1,1
330,2015/10/20,2,2
330,2015/10/21,1,1
330,2015/10/22,2,1
330,2015/10/24,1,1
330,2015/10/27,2,2
331,2015/9/1,18,17
331,2015/9/2,9,12
331,2015/9/3,14,14
331,2015/9/4,11,12
331,2015/9/5,12,16
331,2015/9/6,14,11
331,2015/9/7,7,10
331,2015/9/8,23,21
331,2015/9/9,12,15
331,2015/9/11,17,18
331,2015/9/12,18,23
331,2015/9/13,18,15
331,2015/9/14,10,13
331,2015/9/15,25,24
331,2015/9/16,14,17
331,2015/9/17,21,21
331,2015/9/18,19,20
331,2015/9/19,20,25
331,2015/9/20,20,17
331,2015/9/21,12,15
331,2015/9/22,25,24
331,2015/9/23,14,17
331,2015/9/24,21,21
331,2015/9/25,19,20
331,2015/9/26,20,25
331,2015/9/27,13,11
331,2015/9/28,12,15
331,2015/9/29,28,26
331,2015/9/30,13,16
331,2015/10/1,14,14
331,2015/10/2,13,14
331,2015/10/3,15,18
331,2015/10/4,14,12
331,2015/10/5,8,10
331,2015/10/6,17,16
331,2015/10/7,9,11
331,2015/10/8,23,23
331,2015/10/9,21,22
331,2015/10/10,22,27
331,2015/10/11,22,19
331,2015/10/12,14,16
331,2015/10/13,29,27
331,2015/10/14,16,19
331,2015/10/15,24,24
331,2015/10/16,22,23
331,2015/10/17,23,29
331,2015/10/18,23,20
331,2015/10/19,14,17
331,2015/10/20,28,26
331,2015/10/21,15,18
331,2015/10/22,23,23
331,2015/10/23,21,22
331,2015/10/24,22,27
331,2015/10/25,22,19
331,2015/10/26,14,16
331,2015/10/27,26,25
331,2015/10/28,15,17
331,2015/10/29,22,22
331,2015/10/30,20,21
331,2015/10/31,21,26
332,2015/9/1,10,9
332,2015/9/2,7,6
332,2015/9/3,9,9
332,2015/9/4,11,10
332,2015/9/5,8,7
332,2015/9/6,12,10
332,2015/9/7,11,10
332,2015/9/8,13,13
332,2015/9/9,10,9
332,2015/9/10,12,12
332,2015/9/11,17,16
332,2015/9/12,13,12
332,2015/9/13,16,14
332,2015/9/14,15,14
332,2015/9/15,15,15
332,2015/9/16,11,10
332,2015/9/17,14,14
332,2015/9/18,20,19
332,2015/9/19,15,13
332,2015/9/20,19,16
332,2015/9/21,18,16
332,2015/9/22,15,15
332,2015/9/23,11,10
332,2015/9/24,14,14
332,2015/9/25,20,19
332,2015/9/26,15,13
332,2015/9/27,12,10
332,2015/9/28,18,16
332,2015/9/29,17,18
332,2015/9/30,11,10
332,2015/10/1,10,10
332,2015/10/2,14,13
332,2015/10/3,12,10
332,2015/10/4,13,12
332,2015/10/5,12,12
332,2015/10/6,11,11
332,2015/10/7,8,7
332,2015/10/8,16,16
332,2015/10/9,22,21
332,2015/10/10,17,15
332,2015/10/11,21,19
332,2015/10/12,20,19
332,2015/10/13,18,19
332,2015/10/14,13,12
332,2015/10/15,17,17
332,2015/10/16,24,22
332,2015/10/17,18,16
332,2015/10/18,22,20
332,2015/10/19,21,20
332,2015/10/20,17,18
332,2015/10/21,12,12
332,2015/10/22,16,16
332,2015/10/23,22,21
332,2015/10/24,17,15
332,2015/10/25,21,19
332,2015/10/26,20,19
332,2015/10/27,16,16
332,2015/10/28,12,11
332,2015/10/29,15,15
332,2015/10/30,21,20
332,2015/10/31,16,14
333,2015/9/1,6,7
333,2015/9/2,6,5
333,2015/9/3,7,6
333,2015/9/4,8,7
333,2015/9/5,9,7
333,2015/9/6,9,8
333,2015/9/7,9,7
333,2015/9/8,10,10
333,2015/9/9,10,8
333,2015/9/10,11,10
333,2015/9/11,13,13
333,2015/9/12,15,12
333,2015/9/13,13,13
333,2015/9/14,13,11
333,2015/9/15,11,12
333,2015/9/16,11,9
333,2015/9/17,13,12
333,2015/9/18,15,15
333,2015/9/19,18,14
333,2015/9/20,15,15
333,2015/9/21,15,13
333,2015/9/22,11,12
333,2015/9/23,11,9
333,2015/9/24,13,12
333,2015/9/25,15,15
333,2015/9/26,18,14
333,2015/9/27,10,10
333,2015/9/28,15,13
333,2015/9/29,13,14
333,2015/9/30,11,9
333,2015/10/1,9,8
333,2015/10/2,11,11
333,2015/10/3,14,11
333,2015/10/4,11,11
333,2015/10/5,11,9
333,2015/10/6,8,9
333,2015/10/8,14,13
333,2015/10/9,17,18
333,2015/10/10,20,16
333,2015/10/11,17,18
333,2015/10/12,17,15
333,2015/10/13,14,15
333,2015/10/14,14,11
333,2015/10/15,15,14
333,2015/10/16,18,19
333,2015/10/17,22,17
333,2015/10/18,18,19
333,2015/10/19,18,16
333,2015/10/20,13,14
333,2015/10/21,13,11
333,2015/10/22,14,13
333,2015/10/23,17,18
333,2015/10/24,20,16
333,2015/10/25,17,18
333,2015/10/26,17,15
333,2015/10/27,12,13
333,2015/10/28,12,10
333,2015/10/29,13,13
333,2015/10/30,16,17
333,2015/10/31,19,15
334,2015/9/2,3,2
334,2015/9/3,1,2
334,2015/9/7,3,3
334,2015/9/8,1,2
334,2015/9/10,1,2
334,2015/9/11,2,2
334,2015/9/12,2,2
334,2015/9/18,2,2
334,2015/9/19,2,2
334,2015/9/21,3,3
334,2015/9/23,3,2
334,2015/9/26,2,2
334,2015/10/5,2,2
334,2015/10/10,2,2
334,2015/10/12,3,3
334,2015/10/13,1,2
334,2015/10/15,1,2
334,2015/10/16,2,2
334,2015/10/17,2,2
334,2015/10/19,3,3
334,2015/10/20,1,2
334,2015/10/22,1,2
334,2015/10/23,2,2
334,2015/10/24,2,2
334,2015/10/25,2,2
334,2015/10/28,3,2
334,2015/10/30,2,2
335,2015/9/1,3,3
335,2015/9/2,5,4
335,2015/9/3,4,5
335,2015/9/6,4,3
335,2015/9/7,5,6
335,2015/9/8,6,6
335,2015/9/9,10,7
335,2015/9/11,11,7
335,2015/9/12,5,10
335,2015/9/14,11,11
335,2015/9/15,8,7
335,2015/9/16,12,9
335,2015/9/17,10,12
335,2015/9/18,14,9
335,2015/9/19,6,12
335,2015/9/20,11,6
335,2015/9/21,13,14
335,2015/9/22,8,7
335,2015/9/23,12,9
335,2015/9/24,10,12
335,2015/9/25,14,9
335,2015/9/26,6,12
335,2015/9/27,7,4
335,2015/9/28,13,14
335,2015/9/29,9,9
335,2015/10/2,10,7
335,2015/10/3,5,10
335,2015/10/5,10,10
335,2015/10/8,12,14
335,2015/10/9,17,11
335,2015/10/10,7,14
335,2015/10/11,13,8
335,2015/10/12,16,17
335,2015/10/13,10,9
335,2015/10/14,16,12
335,2015/10/15,13,16
335,2015/10/16,18,12
335,2015/10/17,8,15
335,2015/10/18,14,8
335,2015/10/19,17,18
335,2015/10/20,9,9
335,2015/10/21,14,11
335,2015/10/22,12,14
335,2015/10/23,17,11
335,2015/10/24,7,14
335,2015/10/25,13,8
335,2015/10/26,16,17
335,2015/10/27,9,8
335,2015/10/28,13,10
335,2015/10/29,11,13
335,2015/10/30,15,10
335,2015/10/31,6,13
337,2015/9/1,24,35
337,2015/9/2,20,25
337,2015/9/3,10,17
337,2015/9/4,8,18
337,2015/9/5,4,6
337,2015/9/6,6,9
337,2015/9/7,18,24
337,2015/9/8,30,41
337,2015/9/9,25,30
337,2015/9/10,13,20
337,2015/9/11,13,24
337,2015/9/12,8,9
337,2015/9/13,9,12
337,2015/9/14,23,29
337,2015/9/15,33,44
337,2015/9/16,27,32
337,2015/9/17,14,21
337,2015/9/18,14,26
337,2015/9/19,10,11
337,2015/9/20,10,13
337,2015/9/21,25,32
337,2015/9/22,33,44
337,2015/9/23,27,32
337,2015/9/24,14,21
337,2015/9/25,14,26
337,2015/9/26,10,11
337,2015/9/27,7,8
337,2015/9/28,25,32
337,2015/9/29,36,46
337,2015/9/30,26,30
337,2015/10/1,10,14
337,2015/10/2,10,17
337,2015/10/3,8,8
337,2015/10/4,8,9
337,2015/10/5,17,21
337,2015/10/6,22,29
337,2015/10/8,16,22
337,2015/10/9,16,28
337,2015/10/10,11,12
337,2015/10/11,12,15
337,2015/10/12,28,34
337,2015/10/13,37,48
337,2015/10/14,31,36
337,2015/10/15,17,23
337,2015/10/16,17,29
337,2015/10/17,12,13
337,2015/10/18,13,15
337,2015/10/19,29,35
337,2015/10/20,36,46
337,2015/10/21,30,34
337,2015/10/22,16,22
337,2015/10/23,16,28
337,2015/10/24,11,12
337,2015/10/25,12,15
337,2015/10/26,28,34
337,2015/10/27,34,45
337,2015/10/28,29,33
337,2015/10/29,15,22
337,2015/10/30,15,27
337,2015/10/31,10,12
338,2015/9/1,18,19
338,2015/9/2,15,14
338,2015/9/3,21,19
338,2015/9/4,14,15
338,2015/9/5,14,13
338,2015/9/6,20,18
338,2015/9/7,19,15
338,2015/9/8,22,24
338,2015/9/9,19,18
338,2015/9/10,26,24
338,2015/9/11,20,21
338,2015/9/12,19,18
338,2015/9/13,25,23
338,2015/9/14,24,19
338,2015/9/15,24,26
338,2015/9/16,20,19
338,2015/9/17,28,26
338,2015/9/18,21,23
338,2015/9/19,21,20
338,2015/9/20,27,25
338,2015/9/21,26,21
338,2015/9/22,24,26
338,2015/9/23,20,19
338,2015/9/24,28,26
338,2015/9/25,21,23
338,2015/9/26,21,20
338,2015/9/27,17,16
338,2015/9/28,26,21
338,2015/9/29,26,29
338,2015/9/30,19,19
338,2015/10/1,19,18
338,2015/10/2,14,16
338,2015/10/3,15,15
338,2015/10/4,18,17
338,2015/10/5,17,14
338,2015/10/6,16,18
338,2015/10/8,31,29
338,2015/10/9,23,25
338,2015/10/10,23,22
338,2015/10/11,29,27
338,2015/10/12,28,22
338,2015/10/13,27,30
338,2015/10/14,23,22
338,2015/10/15,32,30
338,2015/10/16,24,26
338,2015/10/17,24,23
338,2015/10/18,30,28
338,2015/10/19,29,23
338,2015/10/20,26,29
338,2015/10/21,22,21
338,2015/10/22,31,29
338,2015/10/23,23,25
338,2015/10/24,23,22
338,2015/10/25,29,27
338,2015/10/26,28,22
338,2015/10/27,25,27
338,2015/10/28,21,20
338,2015/10/29,30,27
338,2015/10/30,22,24
338,2015/10/31,22,21
339,2015/9/1,30,27
339,2015/9/2,22,23
339,2015/9/3,26,24
339,2015/9/4,22,22
339,2015/9/5,24,21
339,2015/9/6,23,26
339,2015/9/7,22,25
339,2015/9/8,35,32
339,2015/9/9,25,27
339,2015/9/10,30,28
339,2015/9/11,29,29
339,2015/9/12,32,28
339,2015/9/13,27,30
339,2015/9/14,26,29
339,2015/9/15,37,34
339,2015/9/16,27,29
339,2015/9/17,32,30
339,2015/9/18,31,31
339,2015/9/19,34,30
339,2015/9/20,29,32
339,2015/9/21,27,31
339,2015/9/22,37,34
339,2015/9/23,27,29
339,2015/9/24,32,30
339,2015/9/25,31,31
339,2015/9/26,34,30
339,2015/9/27,18,20
339,2015/9/28,27,31
339,2015/9/29,39,36
339,2015/9/30,25,27
339,2015/10/1,21,20
339,2015/10/2,20,21
339,2015/10/3,25,22
339,2015/10/4,19,22
339,2015/10/5,18,20
339,2015/10/6,24,22
339,2015/10/7,18,19
339,2015/10/8,34,32
339,2015/10/9,33,33
339,2015/10/10,36,32
339,2015/10/11,31,34
339,2015/10/12,29,33
339,2015/10/13,41,37
339,2015/10/14,29,32
339,2015/10/15,35,33
339,2015/10/16,34,34
339,2015/10/17,38,33
339,2015/10/18,31,35
339,2015/10/19,30,34
339,2015/10/20,39,36
339,2015/10/21,29,31
339,2015/10/22,34,32
339,2015/10/23,33,33
339,2015/10/24,36,32
339,2015/10/25,31,34
339,2015/10/26,29,33
339,2015/10/27,38,35
339,2015/10/28,28,30
339,2015/10/29,33,31
339,2015/10/30,32,32
339,2015/10/31,35,31
340,2015/9/1,23,19
340,2015/9/2,22,19
340,2015/9/3,22,19
340,2015/9/4,18,15
340,2015/9/5,15,14
340,2015/9/6,23,20
340,2015/9/7,19,17
340,2015/9/8,28,23
340,2015/9/9,26,23
340,2015/9/10,27,23
340,2015/9/11,25,20
340,2015/9/12,20,20
340,2015/9/13,27,25
340,2015/9/14,22,20
340,2015/9/15,30,25
340,2015/9/16,28,25
340,2015/9/17,29,25
340,2015/9/18,27,22
340,2015/9/19,22,22
340,2015/9/20,29,27
340,2015/9/21,24,22
340,2015/9/22,30,25
340,2015/9/23,28,25
340,2015/9/24,29,25
340,2015/9/25,27,22
340,2015/9/26,22,22
340,2015/9/27,19,17
340,2015/9/28,24,22
340,2015/9/29,32,27
340,2015/9/30,26,24
340,2015/10/1,19,17
340,2015/10/2,18,15
340,2015/10/3,16,16
340,2015/10/4,20,18
340,2015/10/5,16,15
340,2015/10/6,20,17
340,2015/10/7,19,17
340,2015/10/8,31,27
340,2015/10/9,29,24
340,2015/10/10,24,24
340,2015/10/11,32,29
340,2015/10/12,26,24
340,2015/10/13,33,28
340,2015/10/14,31,28
340,2015/10/15,32,28
340,2015/10/16,30,25
340,2015/10/17,24,25
340,2015/10/18,33,30
340,2015/10/19,27,25
340,2015/10/20,32,27
340,2015/10/21,30,27
340,2015/10/22,31,27
340,2015/10/23,29,24
340,2015/10/24,24,24
340,2015/10/25,32,29
340,2015/10/26,26,24
340,2015/10/27,31,26
340,2015/10/28,29,26
340,2015/10/29,30,26
340,2015/10/30,28,23
340,2015/10/31,23,23
341,2015/9/6,1,1
341,2015/9/8,2,2
341,2015/9/13,1,1
341,2015/9/17,2,1
341,2015/9/20,1,1
341,2015/9/22,2,2
341,2015/9/25,1,1
341,2015/9/26,1,1
341,2015/9/28,1,1
341,2015/9/30,1,1
341,2015/10/1,1,1
341,2015/10/13,2,2
341,2015/10/16,1,1
341,2015/10/19,1,1
341,2015/10/20,2,2
341,2015/10/22,2,1
341,2015/10/23,1,1
341,2015/10/28,2,1
341,2015/10/29,2,1
342,2015/9/6,1,1
342,2015/9/7,2,2
342,2015/9/8,4,1
342,2015/9/14,2,2
342,2015/9/29,4,1
342,2015/9/30,5,3
342,2015/10/8,1,3
342,2015/10/12,2,2
342,2015/10/13,4,1
342,2015/10/14,5,4
342,2015/10/16,3,4
342,2015/10/22,1,3
342,2015/10/25,1,1
342,2015/10/29,1,3
342,2015/10/30,3,4
342,2015/10/31,1,1
343,2015/9/1,22,20
343,2015/9/2,20,18
343,2015/9/3,17,15
343,2015/9/4,16,16
343,2015/9/5,17,15
343,2015/9/6,15,14
343,2015/9/7,21,17
343,2015/9/8,27,24
343,2015/9/9,24,22
343,2015/9/10,21,19
343,2015/9/11,23,22
343,2015/9/12,24,21
343,2015/9/13,18,17
343,2015/9/14,25,21
343,2015/9/15,29,27
343,2015/9/16,26,25
343,2015/9/17,23,20
343,2015/9/18,25,25
343,2015/9/19,26,22
343,2015/9/20,19,19
343,2015/9/21,27,23
343,2015/9/22,29,27
343,2015/9/23,26,25
343,2015/9/24,23,20
343,2015/9/25,25,25
343,2015/9/26,26,22
343,2015/9/27,12,12
343,2015/9/28,27,23
343,2015/9/29,31,29
343,2015/9/30,25,24
343,2015/10/1,15,14
343,2015/10/2,16,17
343,2015/10/3,19,16
343,2015/10/4,13,13
343,2015/10/5,18,16
343,2015/10/6,19,18
343,2015/10/7,18,17
343,2015/10/8,25,22
343,2015/10/9,26,27
343,2015/10/10,28,24
343,2015/10/11,21,21
343,2015/10/12,29,25
343,2015/10/13,32,30
343,2015/10/14,29,28
343,2015/10/15,26,23
343,2015/10/16,27,28
343,2015/10/17,29,25
343,2015/10/18,22,21
343,2015/10/19,31,26
343,2015/10/20,31,29
343,2015/10/21,28,27
343,2015/10/22,25,22
343,2015/10/23,26,27
343,2015/10/24,28,24
343,2015/10/25,21,21
343,2015/10/26,29,25
343,2015/10/27,30,28
343,2015/10/28,27,26
343,2015/10/29,24,21
343,2015/10/30,26,26
343,2015/10/31,27,23
344,2015/9/1,15,15
344,2015/9/2,2,3
344,2015/9/3,2,3
344,2015/9/5,3,4
344,2015/9/6,9,8
344,2015/9/7,7,8
344,2015/9/8,22,21
344,2015/9/9,5,6
344,2015/9/10,5,6
344,2015/9/11,7,10
344,2015/9/12,7,8
344,2015/9/13,15,12
344,2015/9/14,11,13
344,2015/9/15,25,24
344,2015/9/16,6,7
344,2015/9/17,6,7
344,2015/9/18,8,12
344,2015/9/19,8,9
344,2015/9/20,17,15
344,2015/9/21,13,15
344,2015/9/22,25,24
344,2015/9/23,6,7
344,2015/9/24,6,7
344,2015/9/25,8,12
344,2015/9/26,8,9
344,2015/9/27,11,9
344,2015/9/28,13,15
344,2015/9/29,28,27
344,2015/9/30,6,8
344,2015/10/1,5,5
344,2015/10/2,6,9
344,2015/10/4,13,11
344,2015/10/5,9,10
344,2015/10/6,18,17
344,2015/10/7,5,5
344,2015/10/8,7,9
344,2015/10/9,10,14
344,2015/10/10,10,11
344,2015/10/11,20,17
344,2015/10/12,15,17
344,2015/10/13,30,29
344,2015/10/14,8,9
344,2015/10/15,8,9
344,2015/10/16,11,15
344,2015/10/17,11,12
344,2015/10/18,21,18
344,2015/10/19,16,18
344,2015/10/20,28,27
344,2015/10/21,7,9
344,2015/10/22,7,9
344,2015/10/23,10,14
344,2015/10/24,10,11
344,2015/10/25,20,17
344,2015/10/26,15,17
344,2015/10/27,27,26
344,2015/10/28,7,8
344,2015/10/29,7,8
344,2015/10/30,9,13
344,2015/10/31,9,10
345,2015/9/1,14,12
345,2015/9/2,13,9
345,2015/9/3,10,7
345,2015/9/5,8,8
345,2015/9/6,6,7
345,2015/9/7,13,11
345,2015/9/8,19,17
345,2015/9/9,18,14
345,2015/9/10,13,10
