SHEDID,time,RT,LEASE
270,2015-06-26,72.0,88.0
270,2015-06-27,34.0,35.0
270,2015-06-28,44.0,50.0
270,2015-06-29,32.0,38.0
270,2015-06-30,27.0,39.0
270,2015-07-01,64.0,86.0
270,2015-07-02,62.0,88.0
270,2015-07-03,55.0,71.0
270,2015-07-04,47.0,59.0
270,2015-07-05,38.0,56.0
270,2015-07-06,23.0,24.0
270,2015-07-07,67.0,71.0
270,2015-07-08,51.0,64.0
270,2015-07-09,44.0,59.0
270,2015-07-10,52.0,45.0
270,2015-07-11,20.0,23.0
270,2015-07-12,27.0,32.0
270,2015-07-13,38.0,53.0
270,2015-07-14,53.0,54.0
270,2015-07-15,54.0,61.0
270,2015-07-16,38.0,53.0
270,2015-07-17,25.0,31.0
270,2015-07-18,10.0,12.0
270,2015-07-19,10.0,9.0
270,2015-07-20,38.0,56.0
270,2015-07-21,43.0,49.0
270,2015-07-22,51.0,57.0
270,2015-07-23,51.0,62.0
270,2015-07-24,39.0,55.0
270,2015-07-25,47.0,49.0
270,2015-07-26,29.0,29.0
270,2015-07-27,57.0,52.0
270,2015-07-28,40.0,55.0
270,2015-07-29,37.0,41.0
270,2015-07-30,42.0,40.0
270,2015-07-31,36.0,33.0
270,2015-08-01,38.0,41.0
270,2015-08-02,35.0,38.0
270,2015-08-03,36.0,45.0
270,2015-08-04,43.0,41.0
270,2015-08-05,39.0,44.0
270,2015-08-06,40.0,35.0
270,2015-08-07,30.0,41.0
270,2015-08-08,50.0,40.0
270,2015-08-09,46.0,49.0
270,2015-08-10,4.0,6.0
270,2015-08-11,46.0,53.0
270,2015-08-12,44.0,46.0
270,2015-08-13,39.0,43.0
270,2015-08-14,38.0,51.0
270,2015-08-15,41.0,37.0
270,2015-08-16,32.0,33.0
270,2015-08-17,48.0,46.0
270,2015-08-18,45.0,46.0
270,2015-08-19,35.0,34.0
270,2015-08-20,43.0,37.0
270,2015-08-21,53.0,56.0
270,2015-08-22,58.0,47.0
270,2015-08-23,58.0,51.0
270,2015-08-24,50.0,40.0
270,2015-08-25,60.0,61.0
270,2015-08-26,45.0,49.0
270,2015-08-27,38.0,43.0
270,2015-08-28,56.0,55.0
270,2015-08-29,49.0,51.0
270,2015-08-30,57.0,73.0
270,2015-08-31,51.0,71.0
271,2015-01-01,0.0,0.0
271,2015-01-02,0.0,0.0
271,2015-01-03,0.0,0.0
271,2015-01-04,0.0,0.0
271,2015-01-05,0.0,0.0
271,2015-01-06,0.0,0.0
271,2015-01-07,0.0,0.0
271,2015-01-08,0.0,0.0
271,2015-01-09,0.0,0.0
271,2015-01-10,0.0,0.0
271,2015-01-11,0.0,0.0
271,2015-01-12,0.0,0.0
271,2015-01-13,0.0,0.0
271,2015-01-14,0.0,0.0
271,2015-01-15,0.0,0.0
271,2015-01-16,0.0,0.0
271,2015-01-17,0.0,0.0
271,2015-01-18,0.0,0.0
271,2015-01-19,0.0,0.0
271,2015-01-20,0.0,0.0
271,2015-01-21,0.0,0.0
271,2015-01-22,0.0,0.0
271,2015-01-23,0.0,0.0
271,2015-01-24,0.0,0.0
271,2015-01-25,0.0,0.0
271,2015-01-26,0.0,0.0
271,2015-01-27,0.0,0.0
271,2015-01-28,0.0,0.0
271,2015-01-29,0.0,0.0
271,2015-01-30,0.0,0.0
271,2015-01-31,0.0,0.0
271,2015-02-01,0.0,0.0
271,2015-02-02,0.0,0.0
271,2015-02-03,0.0,0.0
271,2015-02-04,0.0,0.0
271,2015-02-05,0.0,0.0
271,2015-02-06,0.0,0.0
271,2015-02-07,0.0,0.0
271,2015-02-08,0.0,0.0
271,2015-02-09,0.0,0.0
271,2015-02-10,0.0,0.0
271,2015-02-11,0.0,0.0
271,2015-02-12,0.0,0.0
271,2015-02-13,0.0,0.0
271,2015-02-14,0.0,0.0
271,2015-02-15,0.0,0.0
271,2015-02-16,0.0,0.0
271,2015-02-17,0.0,0.0
271,2015-02-18,0.0,0.0
271,2015-02-19,0.0,0.0
271,2015-02-20,0.0,0.0
271,2015-02-21,0.0,0.0
271,2015-02-22,0.0,0.0
271,2015-02-23,0.0,0.0
271,2015-02-24,0.0,0.0
271,2015-02-25,0.0,0.0
271,2015-02-26,0.0,0.0
271,2015-02-27,0.0,0.0
271,2015-02-28,0.0,0.0
271,2015-03-01,0.0,0.0
271,2015-03-02,0.0,0.0
271,2015-03-03,0.0,0.0
271,2015-03-04,0.0,0.0
271,2015-03-05,7.0,1.0
271,2015-03-06,7.0,12.0
271,2015-03-07,6.0,3.0
271,2015-03-08,5.0,3.0
271,2015-03-09,4.0,4.0
271,2015-03-10,7.0,4.0
271,2015-03-11,14.0,12.0
271,2015-03-12,11.0,13.0
271,2015-03-13,13.0,15.0
271,2015-03-14,9.0,8.0
271,2015-03-15,6.0,6.0
271,2015-03-16,12.0,8.0
271,2015-03-17,6.0,6.0
271,2015-03-18,3.0,5.0
271,2015-03-19,10.0,11.0
271,2015-03-20,10.0,15.0
271,2015-03-21,15.0,14.0
271,2015-03-22,6.0,5.0
271,2015-03-23,6.0,9.0
271,2015-03-24,7.0,11.0
271,2015-03-25,7.0,7.0
271,2015-03-26,5.0,8.0
271,2015-03-27,17.0,16.0
271,2015-03-28,3.0,4.0
271,2015-03-29,6.0,7.0
271,2015-03-30,17.0,15.0
271,2015-03-31,14.0,13.0
271,2015-04-01,8.0,11.0
271,2015-04-02,10.0,6.0
271,2015-04-03,14.0,11.0
271,2015-04-04,4.0,5.0
271,2015-04-05,1.0,3.0
271,2015-04-06,4.0,2.0
271,2015-04-07,7.0,11.0
271,2015-04-08,16.0,12.0
271,2015-04-09,6.0,10.0
271,2015-04-10,19.0,15.0
271,2015-04-11,8.0,7.0
271,2015-04-12,2.0,3.0
271,2015-04-13,4.0,5.0
271,2015-04-14,10.0,4.0
271,2015-04-15,11.0,7.0
271,2015-04-16,13.0,11.0
271,2015-04-17,14.0,18.0
271,2015-04-18,11.0,13.0
271,2015-04-19,4.0,3.0
271,2015-04-20,8.0,6.0
271,2015-04-21,17.0,19.0
271,2015-04-22,13.0,15.0
271,2015-04-23,21.0,19.0
271,2015-04-24,18.0,16.0
271,2015-04-25,9.0,7.0
271,2015-04-26,4.0,6.0
271,2015-04-27,15.0,12.0
271,2015-04-28,3.0,7.0
271,2015-04-29,5.0,5.0
271,2015-04-30,4.0,8.0
271,2015-05-01,8.0,7.0
271,2015-05-02,4.0,2.0
271,2015-05-03,9.0,7.0
271,2015-05-04,9.0,8.0
271,2015-05-05,12.0,12.0
271,2015-05-06,11.0,12.0
271,2015-05-07,10.0,12.0
271,2015-05-08,7.0,6.0
271,2015-05-09,5.0,11.0
271,2015-05-10,6.0,5.0
271,2015-05-11,2.0,1.0
271,2015-05-12,10.0,12.0
271,2015-05-13,11.0,5.0
271,2015-05-14,11.0,15.0
271,2015-05-15,4.0,5.0
271,2015-05-16,10.0,5.0
271,2015-05-17,4.0,5.0
271,2015-05-18,13.0,9.0
271,2015-05-19,11.0,7.0
271,2015-05-20,9.0,6.0
271,2015-05-21,7.0,8.0
271,2015-05-22,10.0,12.0
271,2015-05-23,9.0,10.0
271,2015-05-24,7.0,8.0
271,2015-05-25,8.0,9.0
271,2015-05-26,9.0,8.0
271,2015-05-27,3.0,1.0
271,2015-05-28,6.0,5.0
271,2015-05-29,5.0,5.0
271,2015-05-30,5.0,5.0
271,2015-05-31,4.0,7.0
271,2015-06-01,13.0,13.0
271,2015-06-02,8.0,8.0
271,2015-06-03,9.0,7.0
271,2015-06-04,15.0,13.0
271,2015-06-05,10.0,7.0
271,2015-06-06,5.0,7.0
271,2015-06-07,6.0,4.0
271,2015-06-08,10.0,13.0
271,2015-06-09,7.0,8.0
271,2015-06-10,8.0,8.0
271,2015-06-11,12.0,6.0
271,2015-06-12,14.0,14.0
271,2015-06-13,0.0,4.0
271,2015-06-14,6.0,3.0
271,2015-06-15,8.0,8.0
271,2015-06-16,5.0,6.0
271,2015-06-17,4.0,4.0
271,2015-06-18,9.0,6.0
271,2015-06-19,5.0,4.0
271,2015-06-20,2.0,2.0
271,2015-06-21,2.0,4.0
271,2015-06-22,6.0,9.0
271,2015-06-23,3.0,4.0
271,2015-06-24,0.0,2.0
271,2015-06-25,1.0,2.0
271,2015-06-26,10.0,7.0
271,2015-06-27,1.0,4.0
271,2015-06-28,5.0,6.0
271,2015-06-29,0.0,1.0
271,2015-06-30,2.0,3.0
271,2015-07-01,8.0,12.0
271,2015-07-02,9.0,8.0
271,2015-07-03,3.0,3.0
271,2015-07-04,3.0,3.0
271,2015-07-05,7.0,5.0
271,2015-07-06,3.0,2.0
271,2015-07-07,6.0,3.0
271,2015-07-08,4.0,5.0
271,2015-07-09,5.0,4.0
271,2015-07-10,2.0,2.0
271,2015-07-11,2.0,2.0
271,2015-07-12,0.0,1.0
271,2015-07-13,4.0,3.0
271,2015-07-14,4.0,2.0
271,2015-07-15,3.0,1.0
271,2015-07-16,4.0,2.0
271,2015-07-17,2.0,1.0
271,2015-07-18,1.0,1.0
271,2015-07-19,0.0,0.0
271,2015-07-20,3.0,3.0
271,2015-07-21,3.0,2.0
271,2015-07-22,2.0,2.0
271,2015-07-23,7.0,7.0
271,2015-07-24,3.0,2.0
271,2015-07-25,4.0,4.0
271,2015-07-26,2.0,3.0
271,2015-07-27,4.0,4.0
271,2015-07-28,3.0,3.0
271,2015-07-29,3.0,4.0
271,2015-07-30,7.0,4.0
271,2015-07-31,2.0,3.0
271,2015-08-01,1.0,3.0
271,2015-08-02,0.0,1.0
271,2015-08-03,2.0,2.0
271,2015-08-04,2.0,2.0
271,2015-08-05,2.0,1.0
271,2015-08-06,2.0,2.0
271,2015-08-07,0.0,0.0
271,2015-08-08,4.0,3.0
271,2015-08-09,4.0,2.0
271,2015-08-10,0.0,0.0
271,2015-08-11,1.0,3.0
271,2015-08-12,4.0,5.0
271,2015-08-13,2.0,5.0
271,2015-08-14,3.0,2.0
271,2015-08-15,2.0,3.0
271,2015-08-16,4.0,3.0
271,2015-08-17,2.0,4.0
271,2015-08-18,2.0,5.0
271,2015-08-19,0.0,1.0
271,2015-08-20,1.0,1.0
271,2015-08-21,2.0,3.0
271,2015-08-22,2.0,3.0
271,2015-08-23,2.0,6.0
271,2015-08-24,1.0,1.0
271,2015-08-25,2.0,5.0
271,2015-08-26,6.0,11.0
271,2015-08-27,6.0,7.0
271,2015-08-28,9.0,7.0
271,2015-08-29,8.0,3.0
271,2015-08-30,17.0,18.0
271,2015-08-31,23.0,20.0
272,2015-01-01,0.0,0.0
272,2015-01-02,0.0,0.0
272,2015-01-03,0.0,0.0
272,2015-01-04,0.0,0.0
272,2015-01-05,0.0,0.0
272,2015-01-06,0.0,0.0
272,2015-01-07,0.0,0.0
272,2015-01-08,0.0,0.0
272,2015-01-09,0.0,0.0
272,2015-01-10,0.0,0.0
272,2015-01-11,0.0,0.0
272,2015-01-12,0.0,0.0
272,2015-01-13,0.0,0.0
272,2015-01-14,0.0,0.0
272,2015-01-15,0.0,0.0
272,2015-01-16,0.0,0.0
272,2015-01-17,0.0,0.0
272,2015-01-18,0.0,0.0
272,2015-01-19,0.0,0.0
272,2015-01-20,0.0,0.0
272,2015-01-21,0.0,0.0
272,2015-01-22,0.0,0.0
272,2015-01-23,0.0,0.0
272,2015-01-24,0.0,0.0
272,2015-01-25,0.0,0.0
272,2015-01-26,0.0,0.0
272,2015-01-27,0.0,0.0
272,2015-01-28,0.0,0.0
272,2015-01-29,0.0,0.0
272,2015-01-30,0.0,0.0
272,2015-01-31,0.0,0.0
272,2015-02-01,0.0,0.0
272,2015-02-02,0.0,0.0
272,2015-02-03,0.0,0.0
272,2015-02-04,0.0,0.0
272,2015-02-05,0.0,0.0
272,2015-02-06,0.0,0.0
272,2015-02-07,0.0,0.0
272,2015-02-08,0.0,0.0
272,2015-02-09,0.0,0.0
272,2015-02-10,2.0,4.0
272,2015-02-11,4.0,1.0
272,2015-02-12,8.0,12.0
272,2015-02-13,6.0,5.0
272,2015-02-14,13.0,10.0
272,2015-02-15,3.0,3.0
272,2015-02-16,3.0,3.0
272,2015-02-17,4.0,3.0
272,2015-02-18,5.0,4.0
272,2015-02-19,3.0,2.0
272,2015-02-20,1.0,1.0
272,2015-02-21,1.0,0.0
272,2015-02-22,4.0,3.0
272,2015-02-23,2.0,2.0
272,2015-02-24,2.0,4.0
272,2015-02-25,8.0,7.0
272,2015-02-26,8.0,4.0
272,2015-02-27,10.0,9.0
272,2015-02-28,2.0,1.0
272,2015-03-01,7.0,9.0
272,2015-03-02,11.0,9.0
272,2015-03-03,10.0,8.0
272,2015-03-04,12.0,12.0
272,2015-03-05,15.0,14.0
272,2015-03-06,10.0,13.0
272,2015-03-07,11.0,11.0
272,2015-03-08,4.0,4.0
272,2015-03-09,8.0,8.0
272,2015-03-10,14.0,6.0
272,2015-03-11,6.0,6.0
272,2015-03-12,10.0,12.0
272,2015-03-13,16.0,13.0
272,2015-03-14,4.0,4.0
272,2015-03-15,7.0,4.0
272,2015-03-16,18.0,20.0
272,2015-03-17,7.0,3.0
272,2015-03-18,5.0,5.0
272,2015-03-19,23.0,16.0
272,2015-03-20,17.0,12.0
272,2015-03-21,14.0,15.0
272,2015-03-22,9.0,10.0
272,2015-03-23,16.0,9.0
272,2015-03-24,24.0,19.0
272,2015-03-25,26.0,18.0
272,2015-03-26,13.0,10.0
272,2015-03-27,15.0,5.0
272,2015-03-28,13.0,17.0
272,2015-03-29,11.0,7.0
272,2015-03-30,16.0,11.0
272,2015-03-31,19.0,12.0
272,2015-04-01,13.0,14.0
272,2015-04-02,16.0,10.0
272,2015-04-03,13.0,8.0
272,2015-04-04,7.0,7.0
272,2015-04-05,7.0,3.0
272,2015-04-06,15.0,10.0
272,2015-04-07,15.0,12.0
272,2015-04-08,17.0,5.0
272,2015-04-09,20.0,10.0
272,2015-04-10,16.0,11.0
272,2015-04-11,20.0,20.0
272,2015-04-12,6.0,8.0
272,2015-04-13,14.0,13.0
272,2015-04-14,17.0,9.0
272,2015-04-15,21.0,16.0
272,2015-04-16,21.0,14.0
272,2015-04-17,20.0,15.0
272,2015-04-18,16.0,13.0
272,2015-04-19,6.0,5.0
272,2015-04-20,13.0,8.0
272,2015-04-21,18.0,19.0
272,2015-04-22,17.0,12.0
272,2015-04-23,18.0,17.0
272,2015-04-24,24.0,14.0
272,2015-04-25,15.0,18.0
272,2015-04-26,16.0,15.0
272,2015-04-27,23.0,20.0
272,2015-04-28,19.0,11.0
272,2015-04-29,13.0,14.0
272,2015-04-30,16.0,16.0
272,2015-05-01,18.0,15.0
272,2015-05-02,7.0,1.0
272,2015-05-03,12.0,16.0
272,2015-05-04,12.0,12.0
272,2015-05-05,24.0,19.0
272,2015-05-06,19.0,16.0
272,2015-05-07,20.0,20.0
272,2015-05-08,12.0,8.0
272,2015-05-09,15.0,15.0
272,2015-05-10,13.0,12.0
272,2015-05-11,8.0,9.0
272,2015-05-12,19.0,13.0
272,2015-05-13,14.0,15.0
272,2015-05-14,22.0,24.0
272,2015-05-15,16.0,13.0
272,2015-05-16,20.0,14.0
272,2015-05-17,10.0,11.0
272,2015-05-18,24.0,21.0
272,2015-05-19,23.0,17.0
272,2015-05-20,27.0,20.0
272,2015-05-21,24.0,19.0
272,2015-05-22,20.0,16.0
272,2015-05-23,20.0,20.0
272,2015-05-24,12.0,10.0
272,2015-05-25,20.0,17.0
272,2015-05-26,17.0,12.0
272,2015-05-27,10.0,7.0
272,2015-05-28,19.0,14.0
272,2015-05-29,6.0,7.0
272,2015-05-30,17.0,10.0
272,2015-05-31,13.0,14.0
272,2015-06-01,17.0,16.0
272,2015-06-02,10.0,7.0
272,2015-06-03,20.0,18.0
272,2015-06-04,23.0,16.0
272,2015-06-05,13.0,12.0
272,2015-06-06,18.0,13.0
272,2015-06-07,13.0,11.0
272,2015-06-08,24.0,22.0
272,2015-06-09,16.0,14.0
272,2015-06-10,14.0,14.0
272,2015-06-11,20.0,15.0
272,2015-06-12,13.0,10.0
272,2015-06-13,12.0,11.0
272,2015-06-14,16.0,15.0
272,2015-06-15,16.0,15.0
272,2015-06-16,16.0,11.0
272,2015-06-17,8.0,7.0
272,2015-06-18,20.0,16.0
272,2015-06-19,13.0,14.0
272,2015-06-20,9.0,9.0
272,2015-06-21,15.0,15.0
272,2015-06-22,13.0,13.0
272,2015-06-23,13.0,18.0
272,2015-06-24,3.0,3.0
272,2015-06-25,6.0,4.0
272,2015-06-26,16.0,15.0
272,2015-06-27,14.0,7.0
272,2015-06-28,18.0,16.0
272,2015-06-29,11.0,16.0
272,2015-06-30,15.0,11.0
272,2015-07-01,19.0,17.0
272,2015-07-02,14.0,13.0
272,2015-07-03,23.0,17.0
272,2015-07-04,15.0,11.0
272,2015-07-05,9.0,5.0
272,2015-07-06,14.0,12.0
272,2015-07-07,11.0,12.0
272,2015-07-08,18.0,14.0
272,2015-07-09,19.0,18.0
272,2015-07-10,19.0,17.0
272,2015-07-11,8.0,9.0
272,2015-07-12,5.0,7.0
272,2015-07-13,11.0,13.0
272,2015-07-14,8.0,14.0
272,2015-07-15,20.0,20.0
272,2015-07-16,15.0,16.0
272,2015-07-17,4.0,3.0
272,2015-07-18,2.0,2.0
272,2015-07-19,4.0,4.0
272,2015-07-20,10.0,10.0
272,2015-07-21,15.0,18.0
272,2015-07-22,14.0,13.0
272,2015-07-23,15.0,13.0
272,2015-07-24,9.0,9.0
272,2015-07-25,8.0,9.0
272,2015-07-26,10.0,13.0
272,2015-07-27,21.0,13.0
272,2015-07-28,18.0,17.0
272,2015-07-29,8.0,10.0
272,2015-07-30,6.0,7.0
272,2015-07-31,9.0,8.0
272,2015-08-01,9.0,7.0
272,2015-08-02,6.0,4.0
272,2015-08-03,11.0,6.0
272,2015-08-04,12.0,14.0
272,2015-08-05,9.0,10.0
272,2015-08-06,12.0,10.0
272,2015-08-07,8.0,10.0
272,2015-08-08,14.0,14.0
272,2015-08-09,9.0,10.0
272,2015-08-10,2.0,8.0
272,2015-08-11,9.0,9.0
272,2015-08-12,14.0,13.0
272,2015-08-13,12.0,13.0
272,2015-08-14,13.0,13.0
272,2015-08-15,6.0,11.0
272,2015-08-16,15.0,9.0
272,2015-08-17,10.0,8.0
272,2015-08-18,12.0,11.0
272,2015-08-19,7.0,10.0
272,2015-08-20,10.0,8.0
272,2015-08-21,13.0,15.0
272,2015-08-22,12.0,11.0
272,2015-08-23,10.0,8.0
272,2015-08-24,11.0,13.0
272,2015-08-25,9.0,8.0
272,2015-08-26,14.0,12.0
272,2015-08-27,15.0,10.0
272,2015-08-28,19.0,16.0
272,2015-08-29,4.0,10.0
272,2015-08-30,18.0,13.0
272,2015-08-31,17.0,18.0
273,2015-01-01,0.0,0.0
273,2015-01-02,0.0,0.0
273,2015-01-03,0.0,0.0
273,2015-01-04,0.0,0.0
273,2015-01-05,0.0,0.0
273,2015-01-06,0.0,0.0
273,2015-01-07,0.0,0.0
273,2015-01-08,0.0,0.0
273,2015-01-09,0.0,0.0
273,2015-01-10,0.0,0.0
273,2015-01-11,0.0,0.0
273,2015-01-12,0.0,0.0
273,2015-01-13,0.0,0.0
273,2015-01-14,0.0,0.0
273,2015-01-15,0.0,0.0
273,2015-01-16,0.0,0.0
273,2015-01-17,0.0,0.0
273,2015-01-18,0.0,0.0
273,2015-01-19,0.0,0.0
273,2015-01-20,0.0,0.0
273,2015-01-21,0.0,0.0
273,2015-01-22,0.0,0.0
273,2015-01-23,0.0,0.0
273,2015-01-24,0.0,0.0
273,2015-01-25,0.0,0.0
273,2015-01-26,0.0,0.0
273,2015-01-27,0.0,0.0
273,2015-01-28,0.0,0.0
273,2015-01-29,0.0,0.0
273,2015-01-30,0.0,0.0
273,2015-01-31,0.0,0.0
273,2015-02-01,0.0,0.0
273,2015-02-02,0.0,0.0
273,2015-02-03,0.0,0.0
273,2015-02-04,0.0,0.0
273,2015-02-05,0.0,0.0
273,2015-02-06,0.0,0.0
273,2015-02-07,0.0,0.0
273,2015-02-08,0.0,0.0
273,2015-02-09,0.0,0.0
273,2015-02-10,5.0,7.0
273,2015-02-11,17.0,18.0
273,2015-02-12,4.0,5.0
273,2015-02-13,7.0,5.0
273,2015-02-14,2.0,4.0
273,2015-02-15,4.0,6.0
273,2015-02-16,6.0,5.0
273,2015-02-17,1.0,1.0
273,2015-02-18,0.0,0.0
273,2015-02-19,0.0,0.0
273,2015-02-20,1.0,1.0
273,2015-02-21,0.0,0.0
273,2015-02-22,0.0,0.0
273,2015-02-23,1.0,0.0
273,2015-02-24,3.0,3.0
273,2015-02-25,3.0,3.0
273,2015-02-26,3.0,4.0
273,2015-02-27,2.0,2.0
273,2015-02-28,2.0,2.0
273,2015-03-01,0.0,0.0
273,2015-03-02,7.0,5.0
273,2015-03-03,6.0,6.0
273,2015-03-04,3.0,4.0
273,2015-03-05,4.0,6.0
273,2015-03-06,3.0,3.0
273,2015-03-07,5.0,3.0
273,2015-03-08,0.0,0.0
273,2015-03-09,4.0,7.0
273,2015-03-10,8.0,8.0
273,2015-03-11,7.0,10.0
273,2015-03-12,9.0,11.0
273,2015-03-13,10.0,9.0
273,2015-03-14,5.0,2.0
273,2015-03-15,1.0,1.0
273,2015-03-16,8.0,8.0
273,2015-03-17,7.0,5.0
273,2015-03-18,1.0,0.0
273,2015-03-19,7.0,10.0
273,2015-03-20,9.0,10.0
273,2015-03-21,3.0,4.0
273,2015-03-22,2.0,2.0
273,2015-03-23,12.0,13.0
273,2015-03-24,8.0,10.0
273,2015-03-25,10.0,18.0
273,2015-03-26,8.0,10.0
273,2015-03-27,9.0,7.0
273,2015-03-28,1.0,2.0
273,2015-03-29,3.0,3.0
273,2015-03-30,7.0,8.0
273,2015-03-31,12.0,8.0
273,2015-04-01,10.0,7.0
273,2015-04-02,17.0,9.0
273,2015-04-03,13.0,11.0
273,2015-04-04,0.0,0.0
273,2015-04-05,0.0,0.0
273,2015-04-06,1.0,0.0
273,2015-04-07,4.0,6.0
273,2015-04-08,10.0,10.0
273,2015-04-09,8.0,5.0
273,2015-04-10,11.0,9.0
273,2015-04-11,6.0,5.0
273,2015-04-12,0.0,0.0
273,2015-04-13,4.0,4.0
273,2015-04-14,13.0,13.0
273,2015-04-15,10.0,7.0
273,2015-04-16,12.0,11.0
273,2015-04-17,12.0,8.0
273,2015-04-18,7.0,6.0
273,2015-04-19,3.0,2.0
273,2015-04-20,14.0,12.0
273,2015-04-21,20.0,19.0
273,2015-04-22,11.0,8.0
273,2015-04-23,19.0,15.0
273,2015-04-24,9.0,9.0
273,2015-04-25,4.0,5.0
273,2015-04-26,2.0,1.0
273,2015-04-27,5.0,9.0
273,2015-04-28,6.0,4.0
273,2015-04-29,10.0,8.0
273,2015-04-30,12.0,11.0
273,2015-05-01,0.0,0.0
273,2015-05-02,0.0,0.0
273,2015-05-03,5.0,1.0
273,2015-05-04,10.0,11.0
273,2015-05-05,17.0,14.0
273,2015-05-06,12.0,14.0
273,2015-05-07,11.0,9.0
273,2015-05-08,5.0,1.0
273,2015-05-09,8.0,3.0
273,2015-05-10,1.0,1.0
273,2015-05-11,3.0,2.0
273,2015-05-12,9.0,7.0
273,2015-05-13,7.0,6.0
273,2015-05-14,6.0,7.0
273,2015-05-15,5.0,4.0
273,2015-05-16,6.0,6.0
273,2015-05-17,1.0,1.0
273,2015-05-18,10.0,7.0
273,2015-05-19,12.0,9.0
273,2015-05-20,9.0,9.0
273,2015-05-21,8.0,10.0
273,2015-05-22,8.0,7.0
273,2015-05-23,4.0,3.0
273,2015-05-24,1.0,1.0
273,2015-05-25,8.0,7.0
273,2015-05-26,10.0,8.0
273,2015-05-27,3.0,6.0
273,2015-05-28,7.0,5.0
273,2015-05-29,4.0,4.0
273,2015-05-30,2.0,2.0
273,2015-05-31,3.0,1.0
273,2015-06-01,7.0,7.0
273,2015-06-02,9.0,6.0
273,2015-06-03,9.0,6.0
273,2015-06-04,15.0,9.0
273,2015-06-05,7.0,9.0
273,2015-06-06,2.0,1.0
273,2015-06-07,1.0,1.0
273,2015-06-08,9.0,11.0
273,2015-06-09,8.0,5.0
273,2015-06-10,11.0,9.0
273,2015-06-11,7.0,6.0
273,2015-06-12,6.0,2.0
273,2015-06-13,2.0,3.0
273,2015-06-14,2.0,0.0
273,2015-06-15,3.0,7.0
273,2015-06-16,7.0,3.0
273,2015-06-17,6.0,5.0
273,2015-06-18,4.0,6.0
273,2015-06-19,7.0,10.0
273,2015-06-20,1.0,0.0
273,2015-06-21,1.0,0.0
273,2015-06-22,2.0,1.0
273,2015-06-23,5.0,6.0
273,2015-06-24,2.0,2.0
273,2015-06-25,1.0,2.0
273,2015-06-26,4.0,7.0
273,2015-06-27,2.0,1.0
273,2015-06-28,0.0,0.0
273,2015-06-29,4.0,0.0
273,2015-06-30,3.0,2.0
273,2015-07-01,7.0,4.0
273,2015-07-02,5.0,7.0
273,2015-07-03,9.0,7.0
273,2015-07-04,4.0,2.0
273,2015-07-05,0.0,1.0
273,2015-07-06,3.0,3.0
273,2015-07-07,8.0,8.0
273,2015-07-08,8.0,4.0
273,2015-07-09,9.0,8.0
273,2015-07-10,4.0,2.0
273,2015-07-11,2.0,1.0
273,2015-07-12,0.0,1.0
273,2015-07-13,8.0,9.0
273,2015-07-14,9.0,7.0
273,2015-07-15,6.0,7.0
273,2015-07-16,10.0,8.0
273,2015-07-17,2.0,2.0
273,2015-07-18,2.0,1.0
273,2015-07-19,0.0,1.0
273,2015-07-20,6.0,4.0
273,2015-07-21,6.0,4.0
273,2015-07-22,6.0,4.0
273,2015-07-23,8.0,6.0
273,2015-07-24,9.0,6.0
273,2015-07-25,1.0,1.0
273,2015-07-26,0.0,0.0
273,2015-07-27,6.0,5.0
273,2015-07-28,8.0,3.0
273,2015-07-29,8.0,5.0
273,2015-07-30,8.0,4.0
273,2015-07-31,6.0,5.0
273,2015-08-01,2.0,2.0
273,2015-08-02,1.0,1.0
273,2015-08-03,6.0,4.0
273,2015-08-04,5.0,4.0
273,2015-08-05,7.0,3.0
273,2015-08-06,8.0,4.0
273,2015-08-07,8.0,4.0
273,2015-08-08,3.0,1.0
273,2015-08-09,3.0,0.0
273,2015-08-10,1.0,0.0
273,2015-08-11,4.0,4.0
273,2015-08-12,6.0,7.0
273,2015-08-13,5.0,4.0
273,2015-08-14,7.0,3.0
273,2015-08-15,0.0,0.0
273,2015-08-16,1.0,0.0
273,2015-08-17,2.0,3.0
273,2015-08-18,8.0,3.0
273,2015-08-19,5.0,4.0
273,2015-08-20,3.0,8.0
273,2015-08-21,6.0,6.0
273,2015-08-22,2.0,2.0
273,2015-08-23,2.0,1.0
273,2015-08-24,2.0,6.0
273,2015-08-25,6.0,3.0
273,2015-08-26,7.0,5.0
273,2015-08-27,8.0,5.0
273,2015-08-28,4.0,5.0
273,2015-08-29,2.0,1.0
273,2015-08-30,3.0,2.0
273,2015-08-31,5.0,11.0
274,2015-01-01,0.0,0.0
274,2015-01-02,0.0,0.0
274,2015-01-03,0.0,0.0
274,2015-01-04,0.0,0.0
274,2015-01-05,0.0,0.0
274,2015-01-06,0.0,0.0
274,2015-01-07,0.0,0.0
274,2015-01-08,0.0,0.0
274,2015-01-09,0.0,0.0
274,2015-01-10,0.0,0.0
274,2015-01-11,0.0,0.0
274,2015-01-12,0.0,0.0
274,2015-01-13,0.0,0.0
274,2015-01-14,0.0,0.0
274,2015-01-15,0.0,0.0
274,2015-01-16,0.0,0.0
274,2015-01-17,0.0,0.0
274,2015-01-18,0.0,0.0
274,2015-01-19,0.0,0.0
274,2015-01-20,0.0,0.0
274,2015-01-21,0.0,0.0
274,2015-01-22,0.0,0.0
274,2015-01-23,0.0,0.0
274,2015-01-24,0.0,0.0
274,2015-01-25,0.0,0.0
274,2015-01-26,0.0,0.0
